pid,year,jbsect1,jbhrs1,age,e1,spelldur1,logw1,jbsect2,jbhrs2,j2u,j2j,u2j,e2,logw2,sex,educ,nonwhite
11498056,1997,1,37,53,1,58.652054,7.8794694,,,0,0,0,,,1,3,0
11499176,2003,1,37,45,1,131.17809,7.7290258,,,0,0,0,,,1,3,0
11501413,2003,3,30,45,1,130.68494,7.6320324,,,0,0,0,,,0,3,0
11502533,1995,1,42,45,1,40.043835,6.6682658,,,0,0,0,,,1,2,0
11507012,1994,1,16,46,1,36.39452,5.3935819,1,24,0,1,0,1,5.7870226,0,1,0
11510366,1996,1,36,49,1,57.238358,7.9299197,-8,-8,1,0,0,0,,1,2,0
11510404,2003,2,37,53,1,132.46028,6.7733369,,,0,0,0,,,0,1,0
11514841,1994,1,39,59,1,23.671232,7.0315108,-8,-8,1,0,0,0,,1,1,0
11518219,2003,1,37,58,1,131.47397,7.2633905,,,0,0,0,,,1,1,0
11521562,1997,1,40,43,1,65.556168,7.5130138,1,40,0,1,0,1,7.7793708,1,2,0
11521597,1993,1,37,39,1,23.309589,7.1764426,1,38,0,1,0,1,7.1496449,0,1,0
11523808,2003,1,37,45,1,131.17809,7.8692789,,,0,0,0,,,1,3,0
11526041,2003,1,44,43,1,132.88766,7.1943774,,,0,0,0,,,1,1,0
11526076,1993,1,8,31,1,19.29863,5.2743144,1,8,1,0,0,0,,0,1,0
11528281,2003,1,42,37,1,133.87398,7.5234022,,,0,0,0,,,1,2,0
11538368,1996,2,37,48,1,57.534248,7.3909564,2,22,0,1,0,1,7.4079556,1,2,0
11538392,1997,1,39,48,1,68.679451,6.6957107,-8,-8,1,0,0,0,,0,1,0
11539518,1993,1,-8,44,0,20.416439,,1,40,0,0,1,1,,1,1,0
11540591,2000,1,45,54,1,96.591782,6.2310023,,,0,0,0,,,1,1,0
11540621,2000,1,30,51,1,96.591782,6.2754068,,,0,0,0,,,0,1,0
11541717,2003,1,39,55,1,131.21095,7.2088051,,,0,0,0,,,1,1,0
11541741,2003,1,37,53,1,131.21095,6.9735327,,,0,0,0,,,0,1,0
11546204,1994,1,45,52,1,35.112328,7.2852111,-8,-8,1,0,0,0,,1,1,0
11546239,1996,1,37,53,1,59.835617,6.5504389,1,37,0,1,0,1,6.5201435,0,1,0
11547359,2003,1,38,52,1,131.70412,7.8707871,,,0,0,0,,,1,3,0
11549939,2003,1,35,39,1,132.36165,7.6869192,,,0,0,0,,,1,1,0
11554037,2003,1,28,61,1,132.26302,6.6741171,,,0,0,0,,,0,1,0
11554061,1993,1,38,38,1,24.295891,6.7825646,1,50,0,1,0,1,6.9112339,1,1,0
11560789,1992,1,-8,46,0,11.309589,,1,15,0,0,1,1,5.3261871,0,3,0
11568623,1999,1,22,51,1,93.928764,6.9210105,1,21,1,0,0,0,7.0708985,0,3,0
11574186,1992,1,40,27,1,8.1863012,6.5151682,1,96,0,1,0,1,7.5153852,1,1,0
11583177,1996,1,35,45,1,56.087669,7.2839303,3,24,0,1,0,1,6.257154,0,1,0
11584297,1994,1,42,28,1,24.854795,7.0486903,,,0,0,0,,,1,1,0
11592133,1994,1,20,38,0,29.753426,,1,40,0,0,1,1,6.853374,1,2,0
11603291,1997,1,38,46,1,65.358902,7.7455993,1,40,0,1,0,1,7.4028463,1,3,0
11604417,2003,1,42,43,1,130.15891,7.1676826,,,0,0,0,,,0,2,0
11605561,2003,4,22,60,1,131.60548,6.1973724,,,0,0,0,,,0,1,0
11606681,1995,1,38,50,1,36.197262,5.2111115,,,0,0,0,,,0,1,0
11610018,1993,1,40,37,1,23.835617,7.1217222,1,48,0,1,0,1,6.8855014,1,1,0
11612258,1995,1,45,38,1,34.684933,7.7076473,,,0,0,0,,,1,3,0
11612282,1996,4,38,32,1,47.572601,7.225215,4,38,0,1,0,1,7.4833179,0,2,0
11614498,2002,2,37,59,1,119.24384,7.385591,,,0,0,0,,,1,1,0
11614528,1996,2,38,53,1,45.665752,7.0812955,1,37,0,1,0,1,7.0833244,0,1,0
11615613,2003,1,37,58,1,132.82191,7.5688519,,,0,0,0,,,1,3,0
11615648,2003,3,0,57,1,132.82191,7.7415333,,,0,0,0,,,0,3,0
11620129,2003,1,60,66,1,132.06575,7.071909,,,0,0,0,,,1,1,0
11622326,2003,1,56,42,1,132.03288,7.7223744,,,0,0,0,,,1,1,0
11626801,2003,1,37,44,1,132.69041,7.6492686,,,0,0,0,,,1,3,0
11630167,2000,1,35,51,1,97.512329,7.7920756,2,37,1,0,0,0,6.6432886,1,1,0
11652586,2003,3,20,57,1,131.8685,6.9215651,,,0,0,0,,,0,2,0
11660392,2003,3,37,54,1,132.75616,7.6948709,,,0,0,0,,,1,3,0
11660422,1994,3,37,41,1,27.682192,7.4360762,-8,-8,1,0,0,0,,0,3,0
11663758,1997,1,35,44,1,64.438354,6.937572,1,37,1,0,0,0,,0,1,0
11665998,2002,4,34,55,1,121.47945,5.9690957,1,25,1,0,0,0,5.9965529,0,1,0
11668261,1994,1,20,54,1,23.934246,5.8330135,,,0,0,0,,,0,1,0
11668296,1999,1,33,33,1,84.427399,6.3456483,,,0,0,0,,,0,1,0
11677198,1999,3,50,47,1,85.80822,7.5790081,,,0,0,0,,,0,3,0
11679468,1993,6,35,52,1,18.838356,7.3565245,1,37,0,1,0,1,7.5657697,1,2,0
11681667,2003,1,38,56,1,133.08493,7.1511645,,,0,0,0,,,1,3,0
11685069,1994,6,38,48,1,25.479452,6.6812935,,,0,0,0,,,0,1,0
11689501,2001,5,37,52,1,117.36987,6.6065745,1,38,1,0,0,0,,0,1,0
11689536,1994,1,48,45,1,27.386301,7.2300577,2,37,0,1,0,1,6.6343207,1,1,0
11690623,1995,1,50,37,1,37.512329,7.3028889,1,56,0,1,0,1,7.3793178,1,1,0
11690658,1995,1,0,32,1,42.50959,7.4000702,1,38,0,1,0,1,7.4672804,0,3,0
11698462,2003,-8,-8,53,0,132.29588,,,,0,0,0,,,1,1,0
11701811,1998,1,38,53,1,81.205482,7.3135633,1,40,0,1,0,1,7.4940014,1,1,0
11702931,1993,1,37,27,1,20.778082,6.9835525,1,40,0,1,0,1,7.0245624,1,1,0
11702966,1994,1,35,29,1,30.509588,6.471211,1,40,1,0,0,0,6.9981132,0,1,0
11704063,1992,1,40,33,1,2.8602741,7.56499,1,50,0,1,0,1,7.7726426,1,1,0
11710772,1997,1,-9,47,1,60.427399,7.6823306,,,0,0,0,,,1,3,0
11711922,1994,1,30,31,1,24.821918,6.2269583,,,0,0,0,,,0,1,0
11714131,1995,1,42,48,1,48.295891,7.1375093,1,45,0,1,0,1,6.9303675,1,1,0
11715251,1992,1,37,38,1,.49315068,7.3845744,1,40,1,0,0,0,7.1892133,1,3,0
11716401,2003,8,30,51,1,134.13699,7.4659629,,,0,0,0,,,0,3,0
11717491,2003,1,37,58,1,133.01918,7.8853445,,,0,0,0,,,1,3,0
11718641,1994,3,37,47,1,27.156164,7.0075893,3,37,0,1,0,1,7.2038589,1,1,0
11719737,1994,1,40,40,1,31.726027,7.4595618,1,40,0,1,0,1,,1,3,0
11719761,1994,1,40,37,1,25.347944,6.7921362,1,40,0,1,0,1,7.060699,0,1,0
11736526,2003,1,38,55,1,133.24931,7.171432,,,0,0,0,,,1,2,0
11738766,2003,3,37,55,1,132.75616,7.2049947,,,0,0,0,,,0,1,0
11741007,1992,1,44,34,1,5.7863011,6.3712978,1,65,1,0,0,0,7.7725811,1,3,0
11744367,1994,-8,-8,51,0,24.723288,,,,0,0,0,,,0,1,0
11745487,1993,1,40,49,1,13.117808,7.2561698,1,-8,1,0,0,0,,1,1,0
11767871,1994,3,37,56,1,34.257534,7.0713854,3,28,0,1,0,1,6.0218649,1,1,0
11772352,2003,1,37,58,1,131.1452,6.9237747,,,0,0,0,,,0,1,0
11773472,1993,4,10,39,1,14.958904,6.0428653,4,25,0,1,0,1,6.4356055,0,1,0
11775718,2001,8,21,52,1,113.22739,6.8155107,1,25,0,1,0,1,5.6887507,0,1,0
11775742,1994,1,40,41,1,25.610958,7.3700619,1,40,1,0,0,0,7.3094192,1,3,0
11781343,2003,3,0,54,1,132.29588,7.7691078,,,0,0,0,,,0,3,0
11782439,1993,5,36,57,1,11.736986,6.6476865,5,41,0,1,0,1,6.7557487,1,1,0
11784679,1996,6,38,37,1,57.304111,7.5997658,6,39,0,1,0,1,7.9254179,1,3,0
11786906,2003,1,35,61,1,133.24931,7.0640197,,,0,0,0,,,1,2,0
11788062,2003,1,30,58,1,131.47397,6.1622615,,,0,0,0,,,0,1,0
11790261,1999,1,40,48,1,92.350685,7.3960462,1,40,0,1,0,1,7.0129709,1,1,0
11790296,1994,1,40,47,1,23.60548,6.591795,,,0,0,0,,,0,1,0
11793627,1992,4,15,54,1,4.1095891,5.4984603,4,35,1,0,0,0,6.5928245,0,1,0
11795867,1993,1,45,36,1,23.638355,6.8286018,1,45,0,1,0,1,6.5740843,1,1,0
11799226,2003,1,37,57,1,130.88219,7.4420218,,,0,0,0,,,1,3,0
11799269,2003,4,37,57,1,130.88219,7.5814743,,,0,0,0,,,0,3,0
11804823,2000,1,38,36,1,95.112328,7.2978292,,,0,0,0,,,1,3,0
11807091,1992,1,37,58,1,8.7780819,7.0541644,1,-8,1,0,0,0,,1,1,0
11816015,2003,1,35,39,1,131.47397,7.2388134,,,0,0,0,,,1,2,0
11818263,1992,-8,-8,53,0,1.8082192,,1,39,0,0,1,0,,1,1,0
11819383,1994,1,37,32,1,34.126026,7.7280993,1,40,0,1,0,1,7.8631043,1,3,0
11820527,2001,1,30,45,1,113.52328,6.3107333,1,30,0,1,0,1,6.726439,0,1,0
11824972,1997,1,37,48,1,58.684933,7.3315954,,,0,0,0,,,1,3,0
11826096,1995,1,37,44,1,37.052055,6.926651,,,0,0,0,,,1,1,0
11830573,1993,1,40,46,1,17.490412,6.9857965,1,40,1,0,0,0,7.2753634,1,1,0
11845139,1997,1,52,41,1,59.342464,7.1861706,,,0,0,0,,,0,1,0
11845163,1997,1,50,37,1,59.769863,7.9215941,,,0,0,0,,,1,3,0
11847379,2003,3,40,47,1,130.65205,7.6473613,,,0,0,0,,,1,3,0
11847409,1992,1,-8,36,0,.49315068,,1,34,0,0,1,1,6.894803,0,1,0
11848529,2003,1,38,50,1,131.40822,7.8307519,,,0,0,0,,,0,3,0
11849606,2002,4,37,58,1,120.19726,7.2210088,2,37,1,0,0,0,6.514678,1,1,0
11849649,1995,3,16,49,1,38.827396,5.8294578,1,40,0,1,0,1,6.4423356,0,2,0
11851872,1995,1,27,56,1,43.002739,6.1949091,-8,-8,1,0,0,0,,0,1,0
11852968,1994,1,37,57,1,27.221918,6.9249434,-8,20,1,0,0,0,,0,1,0
11852992,2003,1,39,55,1,129.79726,6.9987202,,,0,0,0,,,1,1,0
11858591,1992,1,20,38,1,12.032877,5.8116817,1,20,0,1,0,1,5.6626596,0,1,0
11866403,1999,4,30,50,1,84.131508,6.2437954,,,0,0,0,,,0,1,1
11870907,1993,1,40,38,1,17.490412,6.6670256,5,40,0,1,0,1,6.6704245,1,1,0
11886587,1995,1,8,36,1,47.276711,5.3921094,3,15,0,1,0,1,5.3997674,0,3,0
11887672,1992,3,39,54,1,5.9835615,6.8457556,3,-8,1,0,0,0,,1,1,0
11887737,1997,1,40,31,1,67.068497,6.5034943,1,39,0,1,0,1,6.599947,0,1,0
11889942,2003,3,18,44,1,132.49315,6.9645524,,,0,0,0,,,0,1,1
11892153,1996,3,36,35,1,59.835617,7.0480595,3,36,0,1,0,1,7.3492413,0,2,0
11893273,2003,1,37,46,1,131.37534,7.2449555,,,0,0,0,,,1,1,0
11899999,1992,1,42,37,1,2.49863,6.9206333,1,44,1,0,0,0,7.0761914,1,1,0
11900024,2000,4,37,44,1,104.12054,6.6807766,4,37,0,1,0,1,6.9821472,0,1,0
11903341,2003,1,38,49,1,131.34247,7.6610608,,,0,0,0,,,1,3,0
11903376,2003,1,20,46,1,131.80273,5.7663388,,,0,0,0,,,0,1,0
11904496,1993,8,48,53,1,18.641096,6.3343668,8,-8,1,0,0,0,,0,1,0
11905581,1992,1,37,43,1,7.9232879,6.9903369,1,-8,1,0,0,0,,1,1,1
11908947,1995,4,36,57,1,41.128769,6.8246717,-8,-8,1,0,0,0,,0,1,1
11910062,1994,3,35,38,1,22.849316,7.54983,,,0,0,0,,,1,3,0
11910097,1994,1,36,32,1,22.849316,7.404563,,,0,0,0,,,0,1,0
11911182,1994,1,37,29,1,32.120548,7.0626636,1,37,0,1,0,1,7.4296656,0,3,0
11912332,1994,1,15,39,1,23.408218,5.4748597,,,0,0,0,,,0,1,0
11916788,1995,1,39,40,1,44.942467,6.655992,1,37,0,1,0,1,6.639832,1,2,0
11926856,2003,3,37,55,1,132.32877,6.4225078,,,0,0,0,,,0,1,0
11940298,1996,1,37,55,1,55.758904,6.7916088,1,30,0,1,0,1,6.1294131,0,2,0
11942533,1992,5,40,38,1,.032876711,7.0541644,1,40,1,0,0,0,6.9240108,1,1,0
11942568,2003,1,37,44,1,131.50685,7.4669361,,,0,0,0,,,0,1,0
11947012,1996,5,35,30,1,46.52055,7.2401409,,,0,0,0,,,1,1,1
11947071,1997,1,60,31,1,59.736988,7.2888918,,,0,0,0,,,1,2,0
11949252,2001,1,37,51,1,110.13699,6.6612926,,,0,0,0,,,1,1,0
11949287,1993,1,15,41,1,16.438356,5.3920856,1,14,0,1,0,1,5.3971057,0,1,0
11955961,2000,1,-1,48,1,95.93425,5.5678492,,,0,0,0,,,1,1,0
11955996,1992,1,12,36,1,.46027398,5.2582965,1,15,0,1,0,1,5.1960917,0,1,0
11959339,1996,1,45,43,0,60.624657,,1,40,0,0,1,1,,1,3,0
11959363,1992,3,7,41,1,3.2219179,5.8816643,3,2,0,1,0,1,5.3051105,0,3,0
11962682,2003,3,-1,54,1,132.5589,7.5492859,,,0,0,0,,,1,3,0
11964987,1992,8,0,48,1,5.3917809,5.2582965,8,0,0,1,0,1,6.3783159,0,1,0
11968281,1996,3,32,39,1,53.720547,7.5369573,3,0,0,1,0,1,7.4190531,0,3,0
11971649,1998,1,46,33,1,72.098633,6.8498955,,,0,0,0,,,1,1,0
11976128,2003,3,40,46,1,132.49315,7.3647757,,,0,0,0,,,1,3,0
11979518,1993,1,50,29,1,17.227398,7.0678644,1,90,0,1,0,1,7.4362764,1,1,0
11982861,2003,3,8,64,1,132.65753,7.046648,,,0,0,0,,,0,3,0
11988479,2001,4,37,57,1,108.36164,6.8777328,,,0,0,0,,,0,1,1
11992948,1998,-8,-8,55,0,70.487671,,,,0,0,0,,,0,1,0
11994061,1992,4,37,29,1,12.131507,6.8617926,1,40,0,1,0,1,6.6332083,0,1,0
11998512,1992,-8,-8,35,0,1.150685,,1,10,0,0,1,1,6.5472441,1,1,0
12000752,1995,1,38,39,1,39.912331,7.4546857,1,37,0,1,0,1,7.4672804,1,3,1
12004111,2003,7,37,39,1,131.8685,7.4882421,,,0,0,0,,,1,3,0
12005266,1994,1,25,28,1,27.057535,6.7599015,1,25,0,1,0,1,6.3919282,0,2,0
12014222,2003,3,25,47,1,132.23013,7.1336761,,,0,0,0,,,0,3,0
12015318,2003,1,40,61,1,132,7.5234632,,,0,0,0,,,1,2,0
12015342,2003,4,12,58,1,132,5.9373655,,,0,0,0,,,0,1,0
12017558,2003,1,37,47,1,132.29588,7.70646,,,0,0,0,,,1,3,0
12026549,1997,4,37,37,1,67.52877,6.6135268,4,37,0,1,0,1,6.9347405,0,1,0
12037761,1994,2,37,33,1,36.591782,7.3434324,2,42,0,1,0,1,7.3313723,1,3,0
12041068,1998,1,37,47,1,77.556168,7.2652302,1,40,1,0,0,0,6.5108533,0,1,0
12043303,1995,1,50,57,1,41.293152,7.1472201,-8,-8,1,0,0,0,,1,2,0
12047848,1995,1,39,59,1,38.860275,6.7187567,-8,-8,1,0,0,0,,0,1,0
12066842,1992,3,37,45,1,12.558904,7.4199643,3,-8,1,0,0,0,,0,1,0
12079138,2003,3,42,46,1,131.96712,7.3176246,,,0,0,0,,,1,1,0
12082481,1995,1,38,48,1,43.463013,7.0622525,-8,-8,1,0,0,0,,0,1,0
12082511,2003,1,39,52,1,131.04657,7.4141192,,,0,0,0,,,1,1,0
12083607,1994,-8,-8,29,0,26.104109,,-8,-8,0,0,1,0,,1,1,0
12092568,1992,1,55,43,1,2.9917808,7.3878813,1,40,0,1,0,1,7.4215956,1,1,0
12093688,2002,4,26,45,1,129.96164,7.1945324,4,27,0,1,0,1,7.3537226,0,3,1
12093718,2003,1,37,46,1,130.32329,7.636158,,,0,0,0,,,1,3,1
12095923,2000,1,35,42,1,97.610962,7.2921658,1,35,1,0,0,0,7.0528626,1,2,0
12095958,2003,1,35,42,1,132.06575,7.8057132,,,0,0,0,,,0,2,0
12104876,1993,6,40,36,1,13.282192,7.2767968,4,37,0,1,0,1,7.3339472,1,3,0
12104906,2003,6,38,44,1,131.11234,7.4270453,,,0,0,0,,,0,3,0
12112747,1993,1,39,62,1,16.767124,7.2011747,1,-8,1,0,0,0,,1,2,0
12114952,2003,1,14,66,1,131.27672,5.1448197,,,0,0,0,,,0,1,0
12120588,2003,4,37,58,1,132.82191,7.4743748,,,0,0,0,,,0,1,0
12134058,2003,2,30,51,1,133.15068,6.7095575,,,0,0,0,,,0,2,0
12135119,1999,1,40,52,1,85.841095,6.6198502,1,40,0,1,0,1,6.6688442,1,3,0
12136239,1996,8,35,32,1,57.534248,7.4867029,1,38,0,1,0,1,7.6595778,1,3,0
12138479,1996,4,10,61,1,53.09589,5.8442883,1,2,0,1,0,1,,0,1,0
12146307,2003,4,37,56,1,132.06575,7.2467051,,,0,0,0,,,1,3,0
12146331,1993,6,40,40,1,16.339725,7.3651376,3,3,1,0,0,0,6.2592597,0,3,0
12154148,2003,1,37,51,1,130.98082,7.0971112,,,0,0,0,,,1,2,1
12156388,1996,1,37,59,1,49.019176,6.7691684,,,0,0,0,,,1,1,0
12156418,1996,1,20,59,1,48.986301,5.7771335,,,0,0,0,,,0,1,0
12160881,1994,1,20,61,1,30.739725,5.4543595,7,33,0,1,0,1,6.1450591,0,1,0
12169846,1995,1,30,47,1,47.736988,6.0599613,1,27,0,1,0,1,5.9371157,0,1,0
12173177,2003,1,35,59,1,132.03288,7.5990114,,,0,0,0,,,1,1,0
12177652,1994,1,37,35,1,29.161644,6.8523026,1,37,0,1,0,1,6.9807153,1,1,0
12177741,1992,1,-8,28,0,3.5178082,,1,10,0,0,1,1,6.4838381,1,3,0
12182133,1993,1,39,41,1,19.397261,7.1492763,1,44,0,1,0,1,6.8991613,1,2,0
12183253,2000,1,50,53,1,97.117805,7.6118231,,,0,0,0,,,1,2,0
12183288,2000,1,15,52,1,97.117805,5.833334,,,0,0,0,,,0,1,0
12192201,2002,1,35,41,1,124.27397,6.2674642,3,37,0,1,0,1,6.6409101,0,1,0
12194441,2003,2,40,50,1,131.76987,7.0880098,,,0,0,0,,,1,1,0
12201162,2003,1,0,66,1,131.60548,6.8066363,,,0,0,0,,,1,1,0
12210129,1992,1,35,31,1,5.4904108,6.4018393,1,-8,1,0,0,0,,0,1,0
12210153,2003,1,35,37,1,131.40822,7.5891271,,,0,0,0,,,1,3,0
12211273,1998,1,37,47,1,77.786301,7.3920078,1,37,0,1,0,1,7.5550227,1,2,0
12212369,2003,4,25,62,1,131.11234,7.6307807,,,0,0,0,,,1,3,0
12212393,1998,1,35,54,1,79.52877,6.5750718,1,35,0,1,0,1,6.5400696,0,1,0
12213519,1994,3,30,52,1,35.046574,7.1935349,3,37,0,1,0,1,7.3424606,0,3,0
12215759,2003,1,33,38,1,131.50685,7.7609682,,,0,0,0,,,0,2,0
12221317,1998,1,37,50,1,77.786301,6.7399378,1,35,0,1,0,1,6.9566088,0,2,0
12221341,2003,2,38,53,1,132.59178,7.8036809,,,0,0,0,,,1,2,0
12226912,1995,1,35,35,1,42.673973,7.4674101,1,37,1,0,0,0,7.3047614,1,2,0
12226947,2002,1,40,40,1,129.13972,7.6281633,1,70,0,1,0,1,,0,2,0
12228079,2003,1,38,41,1,131.50685,7.5905318,,,0,0,0,,,1,2,0
12229156,1993,1,37,37,1,20.153425,7.6027741,1,37,0,1,0,1,7.6791153,1,3,0
12236993,1998,8,35,58,1,83.802742,6.8282976,8,35,0,1,0,1,6.6942449,0,1,0
12239267,1998,1,32,59,1,74.334244,6.7463908,1,24,0,1,0,1,6.6534228,0,1,0
12241466,1998,1,9,40,1,73.315071,5.2554092,1,22,0,1,0,1,6.0883389,0,1,0
12241504,2003,1,40,45,1,131.90137,6.9799175,,,0,0,0,,,1,1,0
12243701,2000,1,48,52,1,97.216438,6.6866016,,,0,0,0,,,1,1,0
12243736,2003,-8,20,51,1,132.5589,5.7322774,,,0,0,0,,,0,1,0
12247073,1996,1,35,45,1,54.279453,7.2058816,1,37,0,1,0,1,6.7432871,0,1,0
12256021,1997,1,38,45,1,72.591782,7.8381567,1,35,0,1,0,1,,1,1,0
12259381,1992,1,-8,44,0,8.7452059,,7,37,0,0,1,1,6.2585149,1,2,0
12259411,2003,2,36,52,1,132.95343,6.7542033,,,0,0,0,,,0,1,0
12262749,1993,1,20,47,1,20.416439,6.0287423,1,37,0,1,0,1,6.6088171,0,1,0
12266132,1995,1,48,38,1,41.391781,7.4592366,4,37,0,1,0,1,7.1696758,0,3,0
12277304,1993,1,50,37,1,13.742466,7.3354425,1,40,1,0,0,0,7.4300275,1,2,0
12281808,2003,1,25,48,1,131.24384,6.1380081,,,0,0,0,,,0,1,0
12285137,2003,3,33,46,1,133.4137,7.3617072,,,0,0,0,,,1,1,0
12294098,2003,1,37,51,1,131.47397,7.441875,,,0,0,0,,,1,1,0
12294128,2000,1,8,46,1,101.52328,5.4116926,1,18,0,1,0,1,6.0729218,0,1,0
12304204,1992,1,48,54,1,.032876711,6.622612,1,48,0,1,0,1,6.6664376,1,1,0
12315362,1992,1,40,53,1,9.0410957,6.6766791,1,40,1,0,0,0,7.3613605,1,1,0
12315397,1995,1,38,44,1,35.835617,6.3525338,,,0,0,0,,,0,1,0
12322482,1998,1,45,34,1,76.964386,6.8662658,2,40,0,1,0,1,7.0969386,1,1,0
12322822,1993,4,37,51,1,13.380822,7.4519143,6,37,0,1,0,1,7.0430317,1,1,0
12323209,1995,1,39,33,1,44.219177,7.1476479,1,39,0,1,0,1,7.3641396,1,2,0
12325813,1997,3,25,38,1,67.035614,6.2494884,7,20,0,1,0,1,5.9679918,0,1,0
12331031,1992,4,25,39,1,4.9315066,6.3086619,4,-8,1,0,0,0,,0,1,0
12332151,1993,1,40,40,1,22.783562,7.235424,1,-8,1,0,0,0,,1,2,0
12338877,1993,1,-8,51,0,13.282192,,1,40,0,0,1,1,7.5633664,1,3,0
12338907,1995,1,35,52,1,35.736988,6.4554386,1,25,1,0,0,0,,0,1,0
12346713,2001,1,40,36,1,110.07124,7.6373014,1,40,0,1,0,1,7.6243806,1,2,0
12347469,2003,1,35,41,1,132.82191,7.7920604,,,0,0,0,,,1,2,0
12350079,1994,4,37,32,1,23.408218,6.9177613,,,0,0,0,,,1,3,0
12350109,1994,1,36,30,1,23.243835,7.7280622,,,0,0,0,,,1,1,0
12351229,2003,2,35,39,1,131.0137,7.5454421,,,0,0,0,,,1,1,0
12352306,2003,1,37,55,1,130.81644,7.7077618,,,0,0,0,,,1,1,0
12352349,1992,1,17,46,1,12.032877,5.6193099,1,41,0,1,0,1,6.5499625,0,1,0
12371343,1993,3,39,39,1,15.386301,6.6998963,1,39,0,1,0,1,6.9310365,1,1,0
12371378,1992,1,16,31,1,2.3671234,5.3999472,1,15,0,1,0,1,5.7114496,0,2,0
12376973,1996,1,23,38,1,59.375343,6.0768747,-8,-8,1,0,0,0,,0,1,0
12381411,2003,1,38,39,1,131.63835,7.6671033,,,0,0,0,,,1,3,0
12381446,1992,1,48,27,1,10.093151,7.0037479,1,-8,1,0,0,0,,0,3,0
12384771,1992,-8,-8,27,0,4.5369864,,-8,-8,0,0,1,0,,1,1,0
12387029,1996,1,39,39,1,51.846577,7.0736361,1,39,0,1,0,1,7.2739153,1,1,0
12387053,1999,1,15,41,1,88.47123,5.4534826,3,20,0,1,0,1,5.9999013,0,1,0
12410527,1996,1,37,30,1,48.854794,6.8495531,1,37,0,1,0,1,7.1753817,1,3,0
12412791,2003,3,42,41,1,131.04657,7.4538612,,,0,0,0,,,1,1,0
12423963,2002,1,39,41,1,119.11233,7.0913157,,,0,0,0,,,1,1,0
12440752,2003,1,39,57,1,131.37534,7.1516237,,,0,0,0,,,1,1,0
12440787,1992,1,-8,46,0,.032876711,,,,0,0,0,,,0,1,0
12441503,2003,1,37,42,1,130.78355,7.9183621,,,0,0,0,,,1,1,0
12441538,2002,1,39,40,1,124.99726,6.6808577,-8,-8,1,0,0,0,,0,1,0
12444146,1993,6,39,47,1,23.013699,6.6805029,1,35,0,1,0,1,6.5442786,0,1,0
12448621,2003,6,36,65,1,134.53151,7.3738594,,,0,0,0,,,0,1,0
12451959,2003,1,38,57,1,132.32877,6.5182338,,,0,0,0,,,0,1,0
12455318,1992,1,35,43,0,.032876711,,,,0,0,0,,,0,1,0
12456438,1995,1,42,40,1,41.917809,7.1352401,,,0,0,0,,,1,1,0
12469904,1996,3,24,41,1,58.060272,6.2516108,1,38,0,1,0,1,6.6659064,0,1,0
12472107,1992,1,30,32,1,.032876711,6.9074054,1,55,0,1,0,1,7.0147839,1,1,0
12472131,1992,1,-8,33,0,6.1150684,,1,35,0,0,1,1,6.2816987,0,1,0
12474347,1997,2,37,59,1,70.684929,7.323245,3,37,0,1,0,1,7.1584892,1,1,0
12474371,2001,1,38,60,1,107.07945,6.7169523,,,0,0,0,,,0,1,0
12478822,1993,5,39,41,1,17.326027,7.4963455,5,37,0,1,0,1,7.5220857,1,3,0
12478857,2003,4,11,49,1,131.17809,6.4024816,,,0,0,0,,,0,1,0
12487783,1992,7,40,36,1,6.049315,7.6137805,2,37,1,0,0,0,7.2341032,1,2,0
12490059,2001,4,37,54,1,106.65205,6.812984,,,0,0,0,,,0,1,0
12502332,1999,1,35,49,1,80.087669,6.7858553,,,0,0,0,,,1,1,0
12507962,1993,1,35,41,1,23.868494,5.7070909,1,35,0,1,0,1,6.5322056,0,1,0
12521361,2003,1,40,50,1,130.91507,7.6373053,,,0,0,0,,,1,1,0
12521396,2003,4,9,48,1,130.61917,5.8771768,,,0,0,0,,,0,2,0
12522481,1997,3,22,43,1,65.063011,5.7810154,,,0,0,0,,,0,1,0
12525847,1994,1,39,28,1,27.386301,6.9714265,-8,-8,0,1,0,1,,1,1,0
12562793,1993,1,40,29,1,18.180822,6.7267032,1,-8,1,0,0,0,,1,1,0
12562823,1992,1,40,40,1,12,6.6486993,1,39,0,1,0,1,5.9785123,0,1,0
12567302,1992,1,40,39,1,4.8000002,6.4132619,1,40,0,1,0,1,5.3844562,0,1,0
12626643,2003,2,37,40,1,129.43562,7.0683236,,,0,0,0,,,0,1,0
12626678,1993,1,30,51,1,25.709589,5.7689996,1,-8,1,0,0,0,,0,1,0
12628859,1993,1,18,37,1,19.561644,5.7075205,1,23,0,1,0,1,6.4835229,0,1,0
12628883,1999,3,38,40,1,96.098633,7.5650291,-8,-8,1,0,0,0,,1,3,0
12637807,2001,1,37,41,1,119.17809,7.3933568,1,36,1,0,0,0,7.3430977,1,1,0
12637831,1993,1,37,29,1,19.758904,7.1795039,1,-8,1,0,0,0,,0,2,0
12643432,1994,1,19,47,1,20.284931,5.2352967,,,0,0,0,,,0,1,0
12645672,2003,1,26,58,1,130.0274,6.4860005,,,0,0,0,,,0,1,0
12647918,2003,8,39,54,1,131.80273,6.6066937,,,0,0,0,,,1,1,0
12654604,2000,1,38,48,1,94.98082,7.7237039,,,0,0,0,,,1,2,0
